CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
11168,,David,,Rodriguez,,38 Shangri-la Rd.,,Oakland,California,United States,94611,730-555-0128,1968-05-15,Bachelors ,Management,M,S,0,1,0,0,135109
11169,,Bryce,,Richardson,,1841 Blackwood Drive,,Coronado,California,United States,92118,178-555-0176,1968-06-22,Bachelors ,Management,M,M,1,1,4,4,124931
11170,,Carol,T,Howard,,6281 Edward Ave,,Burien,Washington,United States,98168,845-555-0127,1968-02-05,Bachelors ,Management,F,M,1,1,4,4,109170
11171,,Jonathan,E,Hill,,3731 Chinquapin Ct,,Woodland Hills,California,United States,91364,134-555-0196,1967-10-09,Bachelors ,Management,M,S,1,2,0,1,133386
11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,103995
11173,,Sarah,F,Thomas,,5636 Mt. Whitney Dr.,,W. Linn,Oregon,United States,97068,868-555-0188,1967-09-01,Graduate Degree,Management,F,S,0,4,0,0,145587
11174,,Nicholas,,Robinson,,1318 Lasalle Street,,Los Angeles,California,United States,90012,949-555-0138,1967-07-13,Graduate Degree,Management,M,M,1,0,1,1,177476
11175,,Luis,,Wang,,6943 Patterson Blvd.,,Beverly Hills,California,United States,90210,418-555-0127,1963-03-05,Partial College,Skilled Manual,M,S,1,2,0,0,81633
11176,,Mason,D,Roberts,,5753 Megan Dr.,,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1968-01-25,Bachelors ,Management,M,M,1,1,4,4,115028
11178,,Nathan,J,Johnson,,8927 Daylight Place,,Lakewood,California,United States,90712,117-555-0182,1943-08-24,Graduate Degree,Management,M,M,1,3,3,3,136912
11179,,Molly,E,Rodriguez,,5556 Riverland Dr.,,Beverly Hills,California,United States,90210,135-555-0185,1943-06-14,Graduate Degree,Management,F,M,1,3,4,4,156685
11181,,Devin,P,Martin,,1085 Greenbelt Way,Unit B-105,Los Angeles,California,United States,90012,735-555-0197,1943-08-08,Graduate Degree,Management,M,M,1,2,3,3,172787
11182,,Stephanie,,Torres,,6968 Mildred Ln.,,Sedro Woolley,Washington,United States,98284,567-555-0176,1944-08-25,Bachelors ,Management,F,S,1,2,0,4,83236
11183,,Jasmine,W,Lee,,7502 Contuti Avenue,,Santa Cruz,California,United States,95062,147-555-0199,1944-07-15,Bachelors ,Management,F,S,1,2,0,4,83781
11184,,Meghan,,Hernandez,,5872 L St.,,Concord,California,United States,94519,967-555-0188,1944-11-16,Bachelors ,Management,F,S,1,2,0,4,93402
11185,,Ashley,,Henderson,,8834 San Jose Ave.,,Metchosin,British Columbia,Canada,V9,173-555-0121,1944-10-08,Bachelors ,Management,F,S,1,2,0,4,82881
11186,,Sarah,C,Price,,4815 Paraiso Ct.,,Palo Alto,California,United States,94303,180-555-0133,1944-05-21,Bachelors ,Management,F,S,1,2,0,4,83441
11187,,Jennifer,S,Cooper,,2429 Longview Road,,Burien,Washington,United States,98168,857-555-0111,1944-02-22,Graduate Degree,Management,F,M,1,2,0,4,94970
11188,,Catherine,,Morris,,6542 Stonewood Drive,,San Gabriel,California,United States,91776,795-555-0117,1944-09-06,Graduate Degree,Management,F,M,0,2,0,4,99872
11190,,Carson,,Bryant,,2995 Youngsdale Dr.,,Beverly Hills,California,United States,90210,240-555-0142,1944-06-22,Bachelors ,Management,M,M,1,2,0,5,101233
11191,,Kristi,E,Perez,,1769 Lislin Ct,,Colma,California,United States,94014,123-555-0181,1945-12-18,Bachelors ,Management,F,S,1,3,0,5,84648
11193,,Ian,A,Gray,,5941 Gill Dr.,,Woodburn,Oregon,United States,97071,596-555-0190,1945-02-13,Bachelors ,Management,M,M,1,2,0,4,90815
11194,,Jacqueline,R,Price,,872 Mark Twain Dr,,Palo Alto,California,United States,94303,266-555-0112,1945-06-10,Bachelors ,Management,F,M,1,2,0,4,94863
11195,,Megan,,Henderson,,8411 Mt. Olivet Place,,Renton,Washington,United States,98055,560-555-0150,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,73577
11196,,Alfredo,,Romero,,2499 Greendell Pl,,Beaverton,Oregon,United States,97005,342-555-0110,1946-06-07,Bachelors ,Management,M,M,1,3,0,5,97901
11197,,Andrea,,Morris,,1883 Green View Court,,Seattle,Washington,United States,98104,715-555-0178,1946-06-18,Bachelors ,Management,F,M,0,1,1,3,90232
11198,,Brooke,,Sanders,,5192 Dumbarton Drive,,Santa Cruz,California,United States,95062,215-555-0156,1946-11-26,Bachelors ,Management,F,S,1,1,1,4,76580
11199,,Jacqueline,,Bennett,,8948 Chinquapin Court,,Burlingame,California,United States,94010,413-555-0174,1946-11-06,Bachelors ,Management,F,M,1,1,1,4,78221
11200,,Jason,L,Griffin,,7239 Nicholas Drive,,Victoria,British Columbia,Canada,V8V,232-555-0160,1947-11-22,Bachelors ,Management,M,M,1,1,1,4,103598
11201,,Amanda,,Foster,,3984 San Francisco,,Santa Monica,California,United States,90401,505-555-0159,1947-08-18,Bachelors ,Management,F,M,1,1,1,4,89446
11202,,Alexia,L,Price,,2079 Wellington Ct,,Lakewood,California,United States,90712,552-555-0118,1947-08-26,Bachelors ,Management,F,M,0,2,0,5,113272
11203,,Luis,D,Diaz,,3682 Diablo View Road,,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,1948-08-21,High School,Professional,M,M,1,2,1,2,69838
11204,,Destiny,C,Rivera,,6965 Appalachian Drive,,Beaverton,Oregon,United States,97005,743-555-0111,1948-06-01,High School,Professional,F,M,1,2,1,2,58108
11205,,Abby,,Fernandez,,8330 Glenside Court,,Burien,Washington,United States,98168,134-555-0119,1948-07-24,High School,Professional,F,M,1,2,1,2,39578
11206,,Blake,,Flores,,9410 Ferry St.,,Lynnwood,Washington,United States,98036,975-555-0163,1948-09-24,Partial College,Professional,M,M,1,1,1,2,92991
11207,,Danielle,,Cox,,2346 Wren Ave,,Renton,Washington,United States,98055,396-555-0158,1948-07-19,Partial College,Professional,F,S,1,1,1,2,81094
11208,,Maria,,Reed,,1413 Bridgeview St,,Glendale,California,United States,91203,156-555-0163,1948-02-04,Bachelors ,Management,F,M,1,0,1,2,78661
11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,96561
11211,,Samantha,,Russell,,9256 Village Oaks Dr.,,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,1949-10-12,High School,Professional,F,M,1,2,1,2,58361
11212,,Chloe,,Campbell,,3562 East Ave.,# 4,Metchosin,British Columbia,Canada,V9,205-555-0169,1949-11-05,High School,Professional,F,M,1,2,1,2,38632
11213,,Stephanie,B,Murphy,,5514 Grant Street,,Edmonds,Washington,United States,98020,293-555-0151,1949-05-14,Partial College,Professional,F,S,1,2,1,2,56525
11215,,Ana,,Perry,,3114 Arlington Way,,Royal Oak,British Columbia,Canada,V8X,446-555-0134,1950-06-21,Partial High School,Skilled Manual,F,M,1,2,1,2,49475
11216,,Jasmine,A,Torres,,8328 San Francisco,,Portland,Oregon,United States,97205,939-555-0130,1950-05-20,Partial College,Professional,F,S,1,2,1,2,74536
11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,85428
11219,,Charles,,Cook,,6871 Bel Air Dr.,,Woodburn,Oregon,United States,97071,755-555-0111,1950-12-02,High School,Professional,M,M,1,2,1,2,108724
11220,,Erica,C,Huang,,9142 All Ways Drive,,Colma,California,United States,94014,618-555-0157,1950-02-23,Partial College,Professional,F,M,1,1,1,2,79889
11221,,Nathan,,Perry,,9714 Nicholas Drive,,Lakewood,California,United States,90712,271-555-0191,1950-06-10,Partial College,Professional,M,M,1,1,2,4,91062
11222,,Alexandra,,Rivera,,4999 Corte Segunda,,Santa Monica,California,United States,90401,488-555-0143,1950-08-17,Bachelors ,Management,F,M,1,1,1,3,105284
11223,,Hailey,I,Patterson,,5045 Vancouver Way,# 133,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,1951-09-16,High School,Professional,F,S,1,2,1,2,75682
11224,,Tiffany,J,Li,,6404 Del Mar Ave,,Burien,Washington,United States,98168,197-555-0118,1951-09-06,High School,Professional,F,S,1,2,1,2,70761
11225,,Madison,D,Lee,,5927 Seaview Avenue,,Renton,Washington,United States,98055,471-555-0142,1951-02-16,Partial College,Professional,F,M,1,1,1,2,77466
11226,,Sydney,T,Ross,,5252 Santa Fe,,W. Linn,Oregon,United States,97068,219-555-0146,1951-09-27,Partial College,Professional,F,M,1,1,1,2,70464
11228,,Ashley,R,Jones,,7681 Willow Pass Road,,El Cajon,California,United States,92020,996-555-0169,1951-04-19,Partial College,Professional,F,M,1,2,1,2,75544
11229,,Adrian,C,Stewart,,6898 Shaw Rd.,,Redwood City,California,United States,94063,812-555-0122,1951-12-03,Partial College,Professional,M,S,1,1,2,4,98730
11230,,Amber,,Turner,,6345 Ridge Circle,,Santa Monica,California,United States,90401,155-555-0131,1951-04-03,Partial College,Professional,F,M,0,2,2,4,83264
11231,,Dennis,,Zhang,,3951 Calle Verde Drive,,Bremerton,Washington,United States,98312,710-555-0134,1952-11-14,High School,Professional,M,M,1,2,1,2,82297
11233,,Todd,,Li,,5897 Scottsdale Rd.,,Berkeley,California,United States,94704,680-555-0147,1952-09-09,Partial College,Professional,M,M,1,2,2,4,95941
11234,,Anna,,Griffin,,7221 Peachwillow Street,,Long Beach,California,United States,90802,965-555-0146,1952-11-19,Partial College,Professional,F,S,1,2,2,4,71485
11235,,Angel,J,Stewart,,2585 La Salle Ct.,,Ballard,Washington,United States,98107,540-555-0122,1952-02-08,Partial College,Professional,M,M,1,2,2,4,88990
11236,,Jeremy,,Butler,,8811 The Trees Dr.,,Bellingham,Washington,United States,98225,980-555-0117,1952-03-05,Partial College,Professional,M,S,1,2,2,5,100379
11237,,Clarence,M,Anand,,Welt Platz 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0191,1958-09-23,Bachelors ,Management,M,S,0,4,3,3,162724
11238,,Mayra,,Prasad,,1119 Elderwood Dr.,#3,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0116,1958-08-10,Bachelors ,Management,F,S,0,4,3,3,151103
11239,,Latoya,C,Goel,,8154 Pheasant Circle,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0149,1958-10-06,Partial College,Professional,F,M,0,2,4,4,118128
11240,,Anne,B,Hernandez,,76 Woodcrest Dr.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0119,1958-12-11,Partial College,Professional,F,M,1,4,3,3,131941
11241,,Lisa,,Cai,,"102, rue de Berri",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0125,1957-10-11,Partial College,Professional,F,S,1,4,3,3,102433
11242,,Larry,,Munoz,,Midi-Couleurs,,Versailles,Yveline,France,78000,1 (11) 500 555-0193,1957-11-11,Partial College,Professional,M,M,1,3,4,4,153852
11243,,Robin,V,Alvarez,,4086 Emmons Canyon Lane,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0198,1957-10-09,Partial College,Professional,F,M,1,3,3,3,141786
11244,,Alexis,M,Coleman,,7140 Camelback Road,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0115,1957-11-26,Bachelors ,Management,F,S,0,3,3,3,132294
11245,,Ricky,D,Vazquez,,Roßstr 9928,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0147,1956-10-27,High School,Professional,M,M,0,4,4,4,161450
11246,,Latasha,,Rubio,,Alderstr 7690,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,1956-10-09,High School,Professional,F,M,0,4,4,4,122118
11247,,Claudia,M,Zhou,,6516 Beauer Lane,,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0116,1956-06-06,Partial College,Professional,F,S,0,3,4,4,128270
11248,,Tristan,P,Alexander,,"88, avenue des Champs-Elysées",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,1955-03-26,Partial College,Professional,M,M,1,4,4,4,168801
11249,,Cindy,A,Patel,,Essener Straße 123,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,1955-07-13,Partial College,Professional,F,M,1,3,4,4,136241
11250,,Shannon,D,Liu,,4185 Keywood Ct.,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0119,1955-03-12,High School,Professional,F,M,1,2,4,4,140418
11252,,Nicholas,D,Thompson,,504 O St.,,Lemon Grove,California,United States,91945,377-555-0147,1932-06-07,Graduate Degree,Management,M,S,1,1,0,3,154375
11253,,José,M,Hernandez,,5703 Donald Dr.,,Victoria,British Columbia,Canada,V8V,712-555-0130,1933-02-28,Graduate Degree,Management,M,M,1,2,0,2,117209
11254,,Johnathan,W,Vance,,9430 Versailles Pl,,Burien,Washington,United States,98168,494-555-0166,1933-03-03,Graduate Degree,Management,M,M,1,2,0,4,119951
11255,,Colin,,Lin,,6083 San Jose,,Burien,Washington,United States,98168,599-555-0132,1933-04-04,Graduate Degree,Management,M,M,1,2,0,4,105304
11256,,Katelyn,L,Hernandez,,7496 Deerfield Dr.,,Lynnwood,Washington,United States,98036,249-555-0116,1933-09-20,Graduate Degree,Management,F,M,1,2,0,4,97299
11257,,Jacqueline,,Powell,,4076 Northwood Dr,,Newport Beach,California,United States,92625,796-555-0111,1933-01-06,Graduate Degree,Management,F,S,1,4,2,2,148769
11258,,Xavier,,Hill,,2707 Virgil Street,,Palo Alto,California,United States,94303,559-555-0149,1933-06-28,Graduate Degree,Management,M,M,1,4,2,2,167816
11259,,Victoria,C,Stewart,,3623 Barquentine Court,,Salem,Oregon,United States,97301,230-555-0139,1965-03-27,Partial College,Professional,F,M,1,4,1,4,100180
11261,,Stephanie,,Collins,,2868 Central Avenue,,San Diego,California,United States,92102,209-555-0173,1965-04-24,Graduate Degree,Management,F,M,1,1,2,2,152859
19201,,Charles,B,Brooks,,9526 Ridgeview Dr.,,Corvallis,Oregon,United States,97330,164-555-0197,1966-10-27,Graduate Degree,Skilled Manual,M,M,1,0,0,0,110741
11263,,Trinity,,Richardson,,3063 Blue Jay Drive,,Burien,Washington,United States,98168,111-555-0116,1964-09-11,Partial College,Professional,F,M,1,3,5,5,96599
11264,,Eduardo,,Martin,,5137 Pheasant Court,,Issaquah,Washington,United States,98027,342-555-0195,1964-06-17,Partial College,Professional,M,S,0,3,5,5,122105
11265,,Elizabeth,P,Jones,,2253 Firestone Dr.,,Kirkland,Washington,United States,98033,941-555-0110,1964-07-13,Partial College,Professional,F,M,1,3,5,5,107988
11266,,Taylor,,Howard,,7396 Stratton Circle,,Port Orchard,Washington,United States,98366,162-555-0131,1964-05-05,Partial College,Professional,F,S,0,1,0,0,101648
11267,,David,,Diaz,,2075 Browse Ct,,Burlingame,California,United States,94010,613-555-0119,1964-10-02,Partial College,Professional,M,S,1,4,2,4,156469
11268,,Katelyn,A,Carter,,3050 Monte Cresta Avenue,,Coronado,California,United States,92118,103-555-0195,1964-05-03,Graduate Degree,Management,F,M,1,2,2,2,161789
11269,,Ryan,W,Foster,,5376 Sahara Drive,,Daly City,California,United States,94015,961-555-0133,1964-10-13,Graduate Degree,Management,M,M,1,2,2,2,182808
11270,,Robert,L,Lee,,5461 Camino Verde Ct.,,Lakewood,California,United States,90712,447-555-0174,1964-05-04,Graduate Degree,Management,M,M,1,3,2,2,173210
11271,,Danielle,C,Reed,,6683 Carrick Ct,,San Francisco,California,United States,94109,136-555-0114,1964-06-05,Bachelors ,Management,F,S,0,4,0,2,151719
11272,,Lauren,L,Martinez,,4357 Tosca Way,,Beverly Hills,California,United States,90210,977-555-0117,1956-11-10,Partial College,Professional,F,S,1,0,3,4,76001
11273,,Nathan,E,Lal,,7064 Cypress Ave,,La Jolla,California,United States,92806,147-555-0121,1956-10-01,Partial College,Professional,M,M,1,0,1,2,122234
11274,,Kyle,M,Foster,,5617 Landing Dr,,Bellingham,Washington,United States,98225,846-555-0126,1934-04-12,Graduate Degree,Management,M,M,1,2,0,2,75431
11275,,Jenny,D,Rai,,1440 Willow Pass Dr.,,Colma,California,United States,94014,780-555-0119,1934-01-18,Graduate Degree,Management,F,M,1,2,0,4,105891
11276,,Nancy,E,Chapman,,1480 Shoenic,,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,1963-09-19,Partial College,Professional,F,M,1,2,3,4,108611
11277,,Charles,P,Jackson,,3400 Folson Drive,,Royal Oak,British Columbia,Canada,V8X,194-555-0175,1963-06-10,Partial College,Professional,M,M,1,2,3,4,123323
11278,,Jonathan,,Phillips,,8772 Rock Creek Way,,Edmonds,Washington,United States,98020,967-555-0176,1963-08-20,Partial College,Professional,M,S,0,1,0,0,130849
11279,,Amanda,S,Cook,,4098 Woodcrest Dr.,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,104541
11279,,Amanda,S,Cook,,9187 Vista Del Sol,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,97971
11280,,Robert,,Collins,,5271 Sierra Road,,Lynnwood,Washington,United States,98036,966-555-0171,1963-08-21,Partial College,Professional,M,M,1,1,0,0,117903
11281,,Megan,J,Barnes,,40 Ellis St.,,Burbank,California,United States,91502,807-555-0156,1963-10-10,Bachelors ,Management,F,S,1,4,2,4,126705
11282,,Christian,A,Thomas,,5205 Coralie Drive,,Burien,Washington,United States,98168,692-555-0172,1962-01-16,Partial College,Professional,M,M,1,4,4,5,112212
11283,,Arturo,,Lal,,4593 Mendouno Dr.,,Berkeley,California,United States,94704,638-555-0164,1962-10-26,Bachelors ,Management,M,M,1,2,3,3,179418
11284,,Theresa,,Serrano,,9007 S Royal Links Circle,,Chula Vista,California,United States,91910,777-555-0162,1962-03-27,Bachelors ,Management,F,M,1,2,3,3,129379
11285,,Jeremy,J,Anderson,,7655 Greer Ave,,Fremont,California,United States,94536,940-555-0176,1962-03-19,Partial College,Professional,M,M,0,4,3,3,160241
11286,,Hunter,D,Griffin,,4079 Redbird Lane,,Torrance,California,United States,90505,410-555-0148,1962-03-03,Graduate Degree,Management,M,M,1,4,0,0,190094
11287,,Henry,B,Garcia,,3268 Hazelwood Lane,,Cliffside,British Columbia,Canada,V8Y 1L1,282-555-0185,1961-01-16,Partial College,Professional,M,M,0,3,4,5,101413
11288,,Cindy,K,Sanchez,,7062 Starflower Drive,,Burbank,California,United States,91502,198-555-0118,1961-09-16,Bachelors ,Management,F,M,1,3,3,3,145391
11289,,Maria,S,Carter,,8603 Elmhurst Lane,,Downey,California,United States,90241,239-555-0158,1961-03-07,Bachelors ,Management,F,M,1,1,3,3,151412
11290,,Katelyn,,Sanchez,,8869 Climbing Vine Court,,Lakewood,California,United States,90712,395-555-0150,1961-08-18,Bachelors ,Management,F,M,1,3,3,3,130338
11292,,Seth,,Phillips,,4361 Loftus Road,,San Gabriel,California,United States,91776,980-555-0196,1961-11-05,Partial College,Professional,M,S,0,3,2,2,165281
11293,,Luke,S,Long,,3177 Dover Way,,Port Orchard,Washington,United States,98366,786-555-0117,1955-05-27,High School,Professional,M,S,0,2,0,2,85975
11294,,Dalton,P,Clark,,4381 Amazonas,,Issaquah,Washington,United States,98027,388-555-0195,1955-09-03,High School,Professional,M,M,0,2,0,2,88777
11295,,Taylor,G,Lewis,,8827 Ward Court,,Concord,California,United States,94519,291-555-0174,1954-05-16,Partial High School,Skilled Manual,F,S,1,2,0,2,85996
11296,,Haley,,Richardson,,6203 Laurel Drive,,Everett,Washington,United States,98201,620-555-0129,1935-10-07,Graduate Degree,Management,F,S,1,2,0,2,91375
11297,,Noah,,Coleman,,5562 Galindo Street,,Burbank,California,United States,91502,847-555-0167,1935-02-02,Graduate Degree,Management,M,S,1,2,0,4,123978
11299,,Orlando,E,Vazquez,,8547 Catherine Way,,Burbank,California,United States,91502,757-555-0143,1936-04-01,Graduate Degree,Management,M,M,1,2,0,4,114319
11300,,Fernando,,Barnes,,7633 Greenhills Circle,,N. Vancouver,British Columbia,Canada,V7L 4J4,469-555-0125,1960-03-03,Partial College,Professional,M,M,0,3,4,5,114972
11302,,Spencer,,Russell,,2396 Mink Court,,Corvallis,Oregon,United States,97330,834-555-0131,1960-12-12,High School,Professional,M,S,0,3,3,4,127429
11304,,Julia,B,Garcia,,6179 Mt. Hamilton Dr.,,Portland,Oregon,United States,97205,923-555-0183,1960-03-17,Partial College,Professional,F,M,1,0,3,3,105962
11305,,Sean,A,Evans,,7118 Elliott Dr.,,Chula Vista,California,United States,91910,791-555-0174,1960-06-19,Partial College,Professional,M,M,0,4,3,3,142288
11306,,Micah,A,Zhou,,6105 Brownstone Rd,,Coronado,California,United States,92118,497-555-0185,1960-06-22,Partial College,Professional,M,M,0,4,3,3,151817
11307,,Hunter,P,Rodriguez,,4343 Cook Street,,Daly City,California,United States,94015,996-555-0142,1954-11-04,Partial High School,Skilled Manual,M,M,1,2,0,2,106172
11308,,Ian,T,Gonzales,,7122 Athene Dr.,,Oregon City,Oregon,United States,97045,904-555-0153,1954-03-05,High School,Professional,M,M,0,2,0,2,89903
11309,,Victoria,,Lewis,,4426 Tanager Road,,Beaverton,Oregon,United States,97005,586-555-0191,1954-06-12,High School,Professional,F,S,1,2,0,2,60682
11311,,Gabrielle,D,Lopez,,8619 Parkside Dr.,,Lynnwood,Washington,United States,98036,783-555-0174,1953-08-24,Graduate Degree,Management,F,S,0,2,0,3,99946
11312,,Sara,,Richardson,,7375 Kipling Court,,Lynnwood,Washington,United States,98036,296-555-0174,1953-04-03,Graduate Degree,Management,F,S,1,2,0,3,102223
11313,,Trevor,,Jenkins,,4697 Yosemite Dr.,,Port Orchard,Washington,United States,98366,120-555-0129,1953-02-27,Graduate Degree,Management,M,S,1,2,0,3,134340
11314,,Mya,,Flores,,8439 Rio Grande Drive,Unit A,Issaquah,Washington,United States,98027,522-555-0140,1953-12-21,Graduate Degree,Management,F,S,0,2,0,3,83997
11315,,Hailey,J,Ward,,6321 Maya,,Port Orchard,Washington,United States,98366,767-555-0151,1953-10-01,Graduate Degree,Management,F,S,0,2,0,3,89284
11316,,Luke,,Allen,,419 Deermeadow Way,,Langford,British Columbia,Canada,V9,786-555-0133,1953-11-17,Graduate Degree,Management,M,M,1,2,0,3,108547
11317,,Victoria,D,Russell,,9268 Keller Ridge,,Salem,Oregon,United States,97301,663-555-0197,1952-09-17,Partial College,Professional,F,S,0,2,0,3,49085
11318,,Jessica,,Wilson,,1652 Willcrest Circle,,Edmonds,Washington,United States,98020,702-555-0180,1952-10-26,Partial College,Professional,F,S,0,2,0,3,50213
